Date,RFID,Zone,Matrix Name,Session Name,Temperature
2025/01/01 10:22:00,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 10:22:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 10:22:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 10:23:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.59
2025/01/01 10:23:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 10:23:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 10:24:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 10:24:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 10:24:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 10:25:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 10:25:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.79
2025/01/01 10:25:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 10:26:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 10:26:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 10:26:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.27
2025/01/01 10:27:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 10:27:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 10:27:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.28
2025/01/01 10:28:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.31
2025/01/01 10:28:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 10:28:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 10:29:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.14
2025/01/01 10:29:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 10:29:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 10:30:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.22
2025/01/01 10:30:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.77
2025/01/01 10:30:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 10:31:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 10:31:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 10:31:40,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.90
2025/01/01 10:32:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.80
2025/01/01 10:32:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 10:32:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 10:33:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 10:33:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 10:33:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 10:34:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 10:34:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 10:34:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.52
2025/01/01 10:35:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 10:35:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.76
2025/01/01 10:35:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 10:36:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 10:36:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 10:36:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 10:37:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.59
2025/01/01 10:37:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.32
2025/01/01 10:37:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 10:38:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 10:38:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 10:38:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 10:39:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 10:39:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.75
2025/01/01 10:39:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 10:40:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.83
2025/01/01 10:40:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 10:40:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 10:41:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 10:41:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 10:41:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 10:42:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.25
2025/01/01 10:42:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.67
2025/01/01 10:42:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.58
2025/01/01 10:43:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 10:43:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.07
2025/01/01 10:43:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.82
2025/01/01 10:44:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 10:44:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 10:44:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 10:45:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 10:45:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 10:45:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 10:46:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 10:46:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.02
2025/01/01 10:46:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 10:47:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.73
2025/01/01 10:47:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 10:47:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 10:48:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.28
2025/01/01 10:48:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 10:48:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.63
2025/01/01 10:49:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.38
2025/01/01 10:49:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 10:49:40,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.60
2025/01/01 10:50:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 10:50:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.16
2025/01/01 10:50:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.79
2025/01/01 10:51:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.22
2025/01/01 10:51:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 10:51:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.35
2025/01/01 10:52:00,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.33
2025/01/01 10:52:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.22
2025/01/01 10:52:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.77
2025/01/01 10:53:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 10:53:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.80
2025/01/01 10:53:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 10:54:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.22
2025/01/01 10:54:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.18
2025/01/01 10:54:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 10:55:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 10:55:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.77
2025/01/01 10:55:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 10:56:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 10:56:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.25
2025/01/01 10:56:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.83
2025/01/01 10:57:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.29
2025/01/01 10:57:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 10:57:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 10:58:00,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.91
2025/01/01 10:58:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 10:58:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 10:59:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 10:59:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 10:59:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.90
2025/01/01 11:00:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 11:00:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 11:00:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 11:01:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 11:01:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.80
2025/01/01 11:01:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.75
2025/01/01 11:02:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 11:02:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.90
2025/01/01 11:02:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 11:03:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 11:03:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 11:03:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 11:04:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 11:04:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 11:04:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.24
2025/01/01 11:05:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 11:05:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 11:05:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.91
2025/01/01 11:06:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.95
2025/01/01 11:06:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.00
2025/01/01 11:06:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,0.00
2025/01/01 11:07:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.28
2025/01/01 11:07:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.34
2025/01/01 11:07:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 11:08:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 11:08:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.65
2025/01/01 11:08:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.26
2025/01/01 11:09:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.86
2025/01/01 11:09:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.38
2025/01/01 11:09:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.20
2025/01/01 11:10:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.12
2025/01/01 11:10:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 11:10:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 11:11:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.21
2025/01/01 11:11:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.57
2025/01/01 11:11:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 11:12:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 11:12:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 11:12:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.91
2025/01/01 11:13:00,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.96
2025/01/01 11:13:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.88
2025/01/01 11:13:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.73
2025/01/01 11:14:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.14
2025/01/01 11:14:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.81
2025/01/01 11:14:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.58
2025/01/01 11:15:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.28
2025/01/01 11:15:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.13
2025/01/01 11:15:40,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 11:16:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 11:16:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 11:16:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 11:17:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.80
2025/01/01 11:17:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.54
2025/01/01 11:17:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 11:18:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.90
2025/01/01 11:18:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.42
2025/01/01 11:18:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 11:19:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 11:19:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 11:19:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.25
2025/01/01 11:20:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.06
2025/01/01 11:20:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 11:20:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 11:21:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 11:21:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.84
2025/01/01 11:21:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 11:22:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 11:22:20,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.69
2025/01/01 11:22:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 11:23:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.19
2025/01/01 11:23:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.01
2025/01/01 11:23:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.10
2025/01/01 11:24:00,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.78
2025/01/01 11:24:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.13
2025/01/01 11:24:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.05
2025/01/01 11:25:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.99
2025/01/01 11:25:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.17
2025/01/01 11:25:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.08
2025/01/01 11:26:00,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.60
2025/01/01 11:26:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.02
2025/01/01 11:26:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 11:27:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.85
2025/01/01 11:27:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 11:27:40,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.82
2025/01/01 11:28:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.93
2025/01/01 11:28:20,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.64
2025/01/01 11:28:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.87
2025/01/01 11:29:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.21
2025/01/01 11:29:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.97
2025/01/01 11:29:40,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.22
2025/01/01 11:30:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.69
2025/01/01 11:30:20,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.83
2025/01/01 11:30:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.71
2025/01/01 11:31:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.23
2025/01/01 11:31:20,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.11
2025/01/01 11:31:40,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.15
2025/01/01 11:32:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.37
2025/01/01 11:32:20,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.04
2025/01/01 11:32:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.20
2025/01/01 11:33:00,E5F6G7H8,2,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.33
2025/01/01 11:33:20,E5F6G7H8,5,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.26
2025/01/01 11:33:40,E5F6G7H8,1,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.59
2025/01/01 11:34:00,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.09
2025/01/01 11:34:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.91
2025/01/01 11:34:40,E5F6G7H8,8,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.03
2025/01/01 11:35:00,E5F6G7H8,3,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.94
2025/01/01 11:35:20,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.21
2025/01/01 11:35:40,E5F6G7H8,7,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.89
2025/01/01 11:36:00,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.92
2025/01/01 11:36:20,E5F6G7H8,6,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,36.98
2025/01/01 11:36:40,E5F6G7H8,4,matrix1,2025_01_01_00_00_00_thru_2025_01_02_00_00_00,37.58
